,Website,Length
24989,reuters.csv,1494
24990,reuters.csv,1494
24991,reuters.csv,1494
24992,reuters.csv,1494
24993,reuters.csv,1494
24994,reuters.csv,1494
24995,reuters.csv,1494
24996,reuters.csv,1494
24997,reuters.csv,1494
24998,reuters.csv,1494
24999,reuters.csv,1494
25000,reuters.csv,1494
25001,reuters.csv,1494
25002,reuters.csv,1494
25003,reuters.csv,1494
25004,reuters.csv,1494
25005,reuters.csv,1494
25006,reuters.csv,1494
25007,reuters.csv,1494
25008,reuters.csv,1494
25009,reuters.csv,1494
25010,reuters.csv,1494
25011,reuters.csv,1494
25012,reuters.csv,1494
25013,reuters.csv,1494
25014,reuters.csv,1494
25015,reuters.csv,1494
25016,reuters.csv,1494
25017,reuters.csv,1494
25018,reuters.csv,1494
25019,reuters.csv,1494
25020,reuters.csv,1494
25021,reuters.csv,1494
25022,reuters.csv,1494
25023,reuters.csv,1494
25024,reuters.csv,1494
25025,reuters.csv,1494
25026,reuters.csv,1494
25027,reuters.csv,1494
25028,reuters.csv,1494
25029,reuters.csv,1494
25030,reuters.csv,1494
25031,reuters.csv,1494
25032,reuters.csv,1494
25033,reuters.csv,1494
25034,reuters.csv,1494
25035,reuters.csv,1494
25036,reuters.csv,1494
25037,reuters.csv,1494
25038,reuters.csv,1494
25039,reuters.csv,1494
25040,reuters.csv,1494
25041,reuters.csv,1494
25042,reuters.csv,1494
25043,reuters.csv,1494
25044,reuters.csv,1494
25045,reuters.csv,1494
25046,reuters.csv,1494
25047,reuters.csv,1494
25048,reuters.csv,1494
25049,reuters.csv,1494
25050,reuters.csv,1494
25051,reuters.csv,1494
25052,reuters.csv,1494
25053,reuters.csv,1494
25054,reuters.csv,1494
25055,reuters.csv,1494
25056,reuters.csv,1494
25057,reuters.csv,1494
25058,reuters.csv,1494
25059,reuters.csv,1494
25060,reuters.csv,1494
25061,reuters.csv,1494
25062,reuters.csv,1494
25063,reuters.csv,1494
25064,reuters.csv,1494
25065,reuters.csv,1494
25066,reuters.csv,1494
25067,reuters.csv,1494
25068,reuters.csv,1494
25069,reuters.csv,1494
25070,reuters.csv,1494
25071,reuters.csv,1494
25072,reuters.csv,1494
25073,reuters.csv,54
25074,reuters.csv,54
25075,reuters.csv,54
25076,reuters.csv,54
25077,reuters.csv,54
25078,reuters.csv,54
25079,reuters.csv,54
25080,reuters.csv,54
25081,reuters.csv,54
25082,reuters.csv,54
25083,reuters.csv,54
25084,reuters.csv,54
25085,reuters.csv,54
25086,reuters.csv,54
25087,reuters.csv,54
25088,reuters.csv,54
25089,reuters.csv,54
25090,reuters.csv,54
25091,reuters.csv,54
25092,reuters.csv,54
25093,reuters.csv,54
25094,reuters.csv,54
25095,reuters.csv,54
25096,reuters.csv,54
25097,reuters.csv,54
25098,reuters.csv,54
25099,reuters.csv,54
25100,reuters.csv,54
25101,reuters.csv,54
25102,reuters.csv,54
25103,reuters.csv,54
25104,reuters.csv,54
25105,reuters.csv,54
25106,reuters.csv,54
25107,reuters.csv,54
25108,reuters.csv,54
25109,reuters.csv,54
25110,reuters.csv,54
25111,reuters.csv,54
25112,reuters.csv,54
25113,reuters.csv,54
25114,reuters.csv,54
25115,reuters.csv,54
25116,reuters.csv,54
25117,reuters.csv,54
25118,reuters.csv,54
25119,reuters.csv,54
25120,reuters.csv,54
25121,reuters.csv,54
25122,reuters.csv,54
25123,reuters.csv,54
25124,reuters.csv,54
25125,reuters.csv,54
25126,reuters.csv,54
25127,reuters.csv,54
25128,reuters.csv,54
25129,reuters.csv,54
25130,reuters.csv,54
25131,reuters.csv,54
25132,reuters.csv,54
25133,reuters.csv,54
25134,reuters.csv,54
25135,reuters.csv,54
25136,reuters.csv,54
25137,reuters.csv,54
25138,reuters.csv,54
25139,reuters.csv,54
25140,reuters.csv,54
25141,reuters.csv,54
25142,reuters.csv,54
25143,reuters.csv,54
25144,reuters.csv,54
25145,reuters.csv,54
25146,reuters.csv,1494
25147,reuters.csv,1494
25148,reuters.csv,1494
25149,reuters.csv,1494
25150,reuters.csv,1494
25151,reuters.csv,1494
25152,reuters.csv,1494
25153,reuters.csv,1494
25154,reuters.csv,1494
25155,reuters.csv,1494
25156,reuters.csv,1494
25157,reuters.csv,1494
25158,reuters.csv,54
25159,reuters.csv,54
25160,reuters.csv,54
25161,reuters.csv,54
25162,reuters.csv,54
25163,reuters.csv,54
25164,reuters.csv,54
25165,reuters.csv,54
25166,reuters.csv,54
25167,reuters.csv,54
25168,reuters.csv,54
25169,reuters.csv,1494
25170,reuters.csv,1494
25171,reuters.csv,1494
25172,reuters.csv,1494
25173,reuters.csv,1494
25174,reuters.csv,1494
25175,reuters.csv,1494
25176,reuters.csv,1494
25177,reuters.csv,1494
25178,reuters.csv,1494
25179,reuters.csv,1494
25180,reuters.csv,1494
25181,reuters.csv,1494
25182,reuters.csv,1494
25183,reuters.csv,1494
25184,reuters.csv,1494
25185,reuters.csv,1494
25186,reuters.csv,1494
25187,reuters.csv,1494
25188,reuters.csv,1494
25189,reuters.csv,1494
25190,reuters.csv,1494
25191,reuters.csv,1494
25192,reuters.csv,1494
25193,reuters.csv,1494
25194,reuters.csv,1494
25195,reuters.csv,1494
25196,reuters.csv,1494
25197,reuters.csv,1494
25198,reuters.csv,1494
25199,reuters.csv,1494
25200,reuters.csv,1494
25201,reuters.csv,1494
25202,reuters.csv,1494
25203,reuters.csv,1494
25204,reuters.csv,1494
25205,reuters.csv,1494
25206,reuters.csv,1494
25207,reuters.csv,1494
25208,reuters.csv,1494
25209,reuters.csv,1494
25210,reuters.csv,1494
25211,reuters.csv,1494
25212,reuters.csv,1494
25213,reuters.csv,1494
25214,reuters.csv,1494
25215,reuters.csv,1494
25216,reuters.csv,1494
25217,reuters.csv,1494
25218,reuters.csv,1494
25219,reuters.csv,1494
25220,reuters.csv,1494
25221,reuters.csv,1494
25222,reuters.csv,1494
25223,reuters.csv,1494
25224,reuters.csv,1494
25225,reuters.csv,1494
25226,reuters.csv,1494
25227,reuters.csv,1494
25228,reuters.csv,1494
25229,reuters.csv,1494
25230,reuters.csv,1494
25231,reuters.csv,1494
25232,reuters.csv,1494
25233,reuters.csv,1494
25234,reuters.csv,1494
25235,reuters.csv,1494
25236,reuters.csv,1494
25237,reuters.csv,1494
25238,reuters.csv,1494
25239,reuters.csv,1494
25240,reuters.csv,1494
25241,reuters.csv,1494
25242,reuters.csv,1494
25243,reuters.csv,1494
25244,reuters.csv,1494
25245,reuters.csv,1494
25246,reuters.csv,1494
25247,reuters.csv,1494
25248,reuters.csv,1494
25249,reuters.csv,1494
25250,reuters.csv,1494
25251,reuters.csv,1494
25252,reuters.csv,1494
25253,reuters.csv,1494
25254,reuters.csv,1494
25255,reuters.csv,1494
25256,reuters.csv,1494
25257,reuters.csv,1494
25258,reuters.csv,1494
25259,reuters.csv,1494
25260,reuters.csv,1494
25261,reuters.csv,1494
25262,reuters.csv,1494
25263,reuters.csv,1494
25264,reuters.csv,1494
25265,reuters.csv,1494
25266,reuters.csv,1494
25267,reuters.csv,1494
25268,reuters.csv,1494
25269,reuters.csv,1494
25270,reuters.csv,1494
25271,reuters.csv,1494
25272,reuters.csv,1494
25273,reuters.csv,1494
25274,reuters.csv,1494
25275,reuters.csv,1494
25276,reuters.csv,1494
25277,reuters.csv,1494
25278,reuters.csv,1494
25279,reuters.csv,1494
25280,reuters.csv,1494
25281,reuters.csv,1494
25282,reuters.csv,1494
25283,reuters.csv,1494
25284,reuters.csv,1494
25285,reuters.csv,1494
25286,reuters.csv,54
25287,reuters.csv,54
25288,reuters.csv,54
25289,reuters.csv,54
25290,reuters.csv,54
25291,reuters.csv,54
25292,reuters.csv,54
25293,reuters.csv,54
25294,reuters.csv,54
25295,reuters.csv,54
25296,reuters.csv,54
25297,reuters.csv,54
25298,reuters.csv,54
25299,reuters.csv,54
25300,reuters.csv,54
25301,reuters.csv,54
25302,reuters.csv,54
25303,reuters.csv,54
25304,reuters.csv,1494
25305,reuters.csv,54
25306,reuters.csv,1494
25307,reuters.csv,1494
25308,reuters.csv,1494
25309,reuters.csv,1494
25310,reuters.csv,1494
25311,reuters.csv,1494
25312,reuters.csv,1494
25313,reuters.csv,1494
25314,reuters.csv,1494
25315,reuters.csv,1494
25316,reuters.csv,1494
25317,reuters.csv,1494
25318,reuters.csv,1494
25319,reuters.csv,1494
25320,reuters.csv,1494
25321,reuters.csv,1494
25322,reuters.csv,1494
25323,reuters.csv,1494
25324,reuters.csv,1494
25325,reuters.csv,1494
25326,reuters.csv,1494
25327,reuters.csv,1494
25328,reuters.csv,1494
25329,reuters.csv,1494
25330,reuters.csv,1494
25331,reuters.csv,1494
25332,reuters.csv,1494
25333,reuters.csv,1494
25334,reuters.csv,1494
25335,reuters.csv,1494
25336,reuters.csv,54
25337,reuters.csv,54
25338,reuters.csv,54
25339,reuters.csv,54
25340,reuters.csv,54
25341,reuters.csv,54
25342,reuters.csv,54
25343,reuters.csv,54
25344,reuters.csv,54
25345,reuters.csv,54
25346,reuters.csv,1494
25347,reuters.csv,1494
25348,reuters.csv,1494
25349,reuters.csv,1494
25350,reuters.csv,1494
25351,reuters.csv,1494
25352,reuters.csv,1494
25353,reuters.csv,1494
25354,reuters.csv,1494
25355,reuters.csv,1494
25356,reuters.csv,1494
25357,reuters.csv,1494
25358,reuters.csv,54
25359,reuters.csv,1494
25360,reuters.csv,1494
25361,reuters.csv,1494
25362,reuters.csv,1494
25363,reuters.csv,1494
25364,reuters.csv,1494
25365,reuters.csv,1494
25366,reuters.csv,1494
25367,reuters.csv,1494
25368,reuters.csv,1494
25369,reuters.csv,1494
25370,reuters.csv,1494
25371,reuters.csv,54
25372,reuters.csv,54
25373,reuters.csv,54
25374,reuters.csv,54
25375,reuters.csv,54
25376,reuters.csv,1494
25377,reuters.csv,1494
25378,reuters.csv,1494
25379,reuters.csv,1494
25380,reuters.csv,1494
25381,reuters.csv,1494
25382,reuters.csv,1494
25383,reuters.csv,1494
25384,reuters.csv,1494
25385,reuters.csv,1494
25386,reuters.csv,1494
25387,reuters.csv,1494
25388,reuters.csv,1494
25389,reuters.csv,1494
25390,reuters.csv,1494
25391,reuters.csv,1494
25392,reuters.csv,1494
25393,reuters.csv,1494
25394,reuters.csv,1494
25395,reuters.csv,1494
25396,reuters.csv,1494
25397,reuters.csv,1494
25398,reuters.csv,1494
25399,reuters.csv,1494
25400,reuters.csv,1494
25401,reuters.csv,54
25402,reuters.csv,1494
25403,reuters.csv,1494
25404,reuters.csv,1494
25405,reuters.csv,1494
25406,reuters.csv,1494
25407,reuters.csv,1494
25408,reuters.csv,1494
25409,reuters.csv,1494
25410,reuters.csv,1494
25411,reuters.csv,1494
25412,reuters.csv,1494
25413,reuters.csv,1494
25414,reuters.csv,1494
25415,reuters.csv,1494
25416,reuters.csv,1494
25417,reuters.csv,1494
25418,reuters.csv,1494
25419,reuters.csv,1494
25420,reuters.csv,1494
25421,reuters.csv,1494
25422,reuters.csv,1494
25423,reuters.csv,1494
25424,reuters.csv,1494
25425,reuters.csv,1494
25426,reuters.csv,1494
25427,reuters.csv,1494
25428,reuters.csv,1494
25429,reuters.csv,1494
25430,reuters.csv,1494
25431,reuters.csv,1494
25432,reuters.csv,1494
25433,reuters.csv,1494
25434,reuters.csv,1494
25435,reuters.csv,1494
25436,reuters.csv,1494
25437,reuters.csv,1494
25438,reuters.csv,1494
25439,reuters.csv,1494
25440,reuters.csv,1494
25441,reuters.csv,1494
25442,reuters.csv,1494
25443,reuters.csv,1494
25444,reuters.csv,1494
25445,reuters.csv,1494
25446,reuters.csv,1494
25447,reuters.csv,1494
25448,reuters.csv,1494
25449,reuters.csv,1494
25450,reuters.csv,1494
25451,reuters.csv,1494
25452,reuters.csv,1494
25453,reuters.csv,1494
25454,reuters.csv,1494
25455,reuters.csv,1494
25456,reuters.csv,1494
25457,reuters.csv,1494
25458,reuters.csv,1494
25459,reuters.csv,1494
25460,reuters.csv,1494
25461,reuters.csv,1494
25462,reuters.csv,1494
25463,reuters.csv,1494
25464,reuters.csv,1494
25465,reuters.csv,1494
25466,reuters.csv,1494
25467,reuters.csv,1494
25468,reuters.csv,1494
25469,reuters.csv,1494
25470,reuters.csv,1494
25471,reuters.csv,54
25472,reuters.csv,54
25473,reuters.csv,54
25474,reuters.csv,54
25475,reuters.csv,54
25476,reuters.csv,54
25477,reuters.csv,54
25478,reuters.csv,54
25479,reuters.csv,54
25480,reuters.csv,54
25481,reuters.csv,54
25482,reuters.csv,54
25483,reuters.csv,54
25484,reuters.csv,54
25485,reuters.csv,54
25486,reuters.csv,54
25487,reuters.csv,54
25488,reuters.csv,54
25489,reuters.csv,1494
25490,reuters.csv,1494
25491,reuters.csv,1494
25492,reuters.csv,1494
25493,reuters.csv,54
25494,reuters.csv,54
25495,reuters.csv,54
25496,reuters.csv,54
25497,reuters.csv,54
25498,reuters.csv,54
25499,reuters.csv,54
25500,reuters.csv,54
25501,reuters.csv,54
25502,reuters.csv,54
25503,reuters.csv,54
25504,reuters.csv,54
25505,reuters.csv,54
25506,reuters.csv,54
25507,reuters.csv,54
25508,reuters.csv,54
25509,reuters.csv,54
25510,reuters.csv,54
25511,reuters.csv,54
25512,reuters.csv,54
25513,reuters.csv,54
25514,reuters.csv,54
25515,reuters.csv,1494
25516,reuters.csv,1494
25517,reuters.csv,1494
25518,reuters.csv,1494
25519,reuters.csv,1494
25520,reuters.csv,1494
25521,reuters.csv,1494
25522,reuters.csv,1494
25523,reuters.csv,1494
25524,reuters.csv,1494
25525,reuters.csv,1494
25526,reuters.csv,1494
25527,reuters.csv,1494
25528,reuters.csv,1494
25529,reuters.csv,1494
25530,reuters.csv,1494
25531,reuters.csv,1494
25532,reuters.csv,1494
25533,reuters.csv,1494
25534,reuters.csv,1494
25535,reuters.csv,1494
25536,reuters.csv,1494
25537,reuters.csv,1494
25538,reuters.csv,1494
25539,reuters.csv,1494
25540,reuters.csv,1494
25541,reuters.csv,1494
25542,reuters.csv,1494
25543,reuters.csv,1494
25544,reuters.csv,1494
25545,reuters.csv,1494
25546,reuters.csv,1494
25547,reuters.csv,1494
25548,reuters.csv,1494
25549,reuters.csv,1494
25550,reuters.csv,1494
25551,reuters.csv,1494
25552,reuters.csv,1494
25553,reuters.csv,1494
25554,reuters.csv,1494
25555,reuters.csv,1494
25556,reuters.csv,1494
25557,reuters.csv,1494
25558,reuters.csv,1494
25559,reuters.csv,1494
25560,reuters.csv,1494
25561,reuters.csv,1494
25562,reuters.csv,1494
25563,reuters.csv,1494
25564,reuters.csv,1494
25565,reuters.csv,1494
25566,reuters.csv,1494
25567,reuters.csv,1494
25568,reuters.csv,1494
25569,reuters.csv,1494
25570,reuters.csv,1494
25571,reuters.csv,1494
25572,reuters.csv,1494
25573,reuters.csv,1494
25574,reuters.csv,1494
25575,reuters.csv,1494
25576,reuters.csv,1494
25577,reuters.csv,1494
25578,reuters.csv,1494
25579,reuters.csv,1494
25580,reuters.csv,1494
25581,reuters.csv,1494
25582,reuters.csv,1494
25583,reuters.csv,1494
25584,reuters.csv,1494
25585,reuters.csv,1494
25586,reuters.csv,1494
25587,reuters.csv,1494
25588,reuters.csv,1494
25589,reuters.csv,1494
25590,reuters.csv,1494
25591,reuters.csv,1494
25592,reuters.csv,1494
25593,reuters.csv,1494
25594,reuters.csv,1494
25595,reuters.csv,1494
25596,reuters.csv,1494
25597,reuters.csv,1494
25598,reuters.csv,1494
25599,reuters.csv,1494
25600,reuters.csv,1494
25601,reuters.csv,1494
25602,reuters.csv,1494
25603,reuters.csv,1494
25604,reuters.csv,1494
25605,reuters.csv,1494
25606,reuters.csv,1494
25607,reuters.csv,1494
25608,reuters.csv,1494
25609,reuters.csv,54
25610,reuters.csv,54
25611,reuters.csv,54
25612,reuters.csv,54
25613,reuters.csv,54
25614,reuters.csv,54
25615,reuters.csv,54
25616,reuters.csv,54
25617,reuters.csv,54
25618,reuters.csv,54
25619,reuters.csv,54
25620,reuters.csv,54
25621,reuters.csv,54
25622,reuters.csv,54
25623,reuters.csv,54
25624,reuters.csv,54
25625,reuters.csv,54
25626,reuters.csv,54
25627,reuters.csv,54
25628,reuters.csv,54
25629,reuters.csv,54
25630,reuters.csv,54
25631,reuters.csv,54
25632,reuters.csv,54
25633,reuters.csv,54
25634,reuters.csv,54
25635,reuters.csv,54
25636,reuters.csv,54
25637,reuters.csv,54
25638,reuters.csv,54
25639,reuters.csv,54
25640,reuters.csv,54
25641,reuters.csv,1494
25642,reuters.csv,1494
25643,reuters.csv,1494
25644,reuters.csv,1494
25645,reuters.csv,1494
25646,reuters.csv,1494
25647,reuters.csv,54
25648,reuters.csv,54
25649,reuters.csv,54
25650,reuters.csv,54
25651,reuters.csv,54
25652,reuters.csv,54
25653,reuters.csv,54
25654,reuters.csv,54
25655,reuters.csv,54
25656,reuters.csv,54
25657,reuters.csv,54
25658,reuters.csv,54
25659,reuters.csv,54
25660,reuters.csv,54
25661,reuters.csv,54
25662,reuters.csv,54
25663,reuters.csv,54
25664,reuters.csv,54
25665,reuters.csv,54
25666,reuters.csv,54
25667,reuters.csv,54
25668,reuters.csv,54
25669,reuters.csv,54
25670,reuters.csv,1494
25671,reuters.csv,1494
25672,reuters.csv,1494
25673,reuters.csv,1494
25674,reuters.csv,1494
25675,reuters.csv,1494
25676,reuters.csv,1494
25677,reuters.csv,1494
25678,reuters.csv,1494
25679,reuters.csv,1494
25680,reuters.csv,1494
25681,reuters.csv,54
25682,reuters.csv,1494
25683,reuters.csv,1494
25684,reuters.csv,1494
25685,reuters.csv,1494
25686,reuters.csv,1494
25687,reuters.csv,1494
25688,reuters.csv,1494
25689,reuters.csv,1494
25690,reuters.csv,1494
25691,reuters.csv,1494
25692,reuters.csv,54
25693,reuters.csv,54
25694,reuters.csv,54
25695,reuters.csv,54
25696,reuters.csv,54
25697,reuters.csv,54
25698,reuters.csv,54
25699,reuters.csv,54
25700,reuters.csv,54
25701,reuters.csv,54
25702,reuters.csv,54
25703,reuters.csv,54
25704,reuters.csv,54
25705,reuters.csv,54
25706,reuters.csv,54
25707,reuters.csv,54
25708,reuters.csv,54
25709,reuters.csv,54
25710,reuters.csv,1494
25711,reuters.csv,1494
25712,reuters.csv,1494
25713,reuters.csv,1494
25714,reuters.csv,1494
25715,reuters.csv,1494
25716,reuters.csv,1494
25717,reuters.csv,1494
25718,reuters.csv,1494
25719,reuters.csv,1494
25720,reuters.csv,1494
25721,reuters.csv,1494
25722,reuters.csv,1494
25723,reuters.csv,1494
25724,reuters.csv,1494
25725,reuters.csv,1494
25726,reuters.csv,1494
25727,reuters.csv,1494
25728,reuters.csv,1494
25729,reuters.csv,1494
25730,reuters.csv,1494
25731,reuters.csv,1494
25732,reuters.csv,1494
25733,reuters.csv,1494
25734,reuters.csv,54
25735,reuters.csv,54
25736,reuters.csv,54
25737,reuters.csv,54
25738,reuters.csv,54
25739,reuters.csv,54
25740,reuters.csv,54
25741,reuters.csv,54
25742,reuters.csv,54
25743,reuters.csv,54
25744,reuters.csv,54
25745,reuters.csv,54
25746,reuters.csv,54
25747,reuters.csv,54
25748,reuters.csv,54
25749,reuters.csv,54
25750,reuters.csv,54
25751,reuters.csv,54
25752,reuters.csv,54
25753,reuters.csv,54
25754,reuters.csv,54
25755,reuters.csv,54
25756,reuters.csv,1494
25757,reuters.csv,1494
25758,reuters.csv,1494
25759,reuters.csv,1494
25760,reuters.csv,1494
25761,reuters.csv,1494
25762,reuters.csv,1494
25763,reuters.csv,1494
25764,reuters.csv,1494
25765,reuters.csv,1494
25766,reuters.csv,1494
25767,reuters.csv,1494
25768,reuters.csv,1494
25769,reuters.csv,1494
25770,reuters.csv,1494
25771,reuters.csv,1494
25772,reuters.csv,1494
25773,reuters.csv,1494
25774,reuters.csv,1494
25775,reuters.csv,1494
25776,reuters.csv,1494
25777,reuters.csv,1494
25778,reuters.csv,1494
25779,reuters.csv,1494
25780,reuters.csv,1494
25781,reuters.csv,1494
25782,reuters.csv,1494
25783,reuters.csv,1494
25784,reuters.csv,1494
25785,reuters.csv,1494
25786,reuters.csv,1494
25787,reuters.csv,1494
25788,reuters.csv,1494
25789,reuters.csv,1494
25790,reuters.csv,1494
25791,reuters.csv,1494
25792,reuters.csv,1494
25793,reuters.csv,1494
25794,reuters.csv,1494
25795,reuters.csv,1494
25796,reuters.csv,1494
25797,reuters.csv,1494
25798,reuters.csv,1494
25799,reuters.csv,1494
25800,reuters.csv,54
25801,reuters.csv,54
25802,reuters.csv,54
25803,reuters.csv,54
25804,reuters.csv,54
25805,reuters.csv,54
25806,reuters.csv,54
25807,reuters.csv,54
25808,reuters.csv,54
25809,reuters.csv,54
25810,reuters.csv,54
25811,reuters.csv,1494
25812,reuters.csv,1494
25813,reuters.csv,1494
25814,reuters.csv,1494
25815,reuters.csv,1494
25816,reuters.csv,1494
25817,reuters.csv,1494
25818,reuters.csv,1494
25819,reuters.csv,1494
25820,reuters.csv,1494
25821,reuters.csv,1494
25822,reuters.csv,1494
25823,reuters.csv,1494
25824,reuters.csv,54
25825,reuters.csv,54
25826,reuters.csv,1494
25827,reuters.csv,1494
25828,reuters.csv,1494
25829,reuters.csv,1494
25830,reuters.csv,1494
25831,reuters.csv,1494
25832,reuters.csv,1494
25833,reuters.csv,1494
25834,reuters.csv,1494
25835,reuters.csv,1494
25836,reuters.csv,1494
25837,reuters.csv,1494
25838,reuters.csv,54
25839,reuters.csv,54
25840,reuters.csv,54
25841,reuters.csv,54
25842,reuters.csv,54
25843,reuters.csv,54
25844,reuters.csv,1494
25845,reuters.csv,1494
25846,reuters.csv,1494
25847,reuters.csv,1494
25848,reuters.csv,1494
25849,reuters.csv,1494
25850,reuters.csv,1494
25851,reuters.csv,1494
25852,reuters.csv,1494
25853,reuters.csv,1494
25854,reuters.csv,1494
25855,reuters.csv,1494
25856,reuters.csv,1494
25857,reuters.csv,1494
25858,reuters.csv,1494
25859,reuters.csv,1494
25860,reuters.csv,1494
25861,reuters.csv,1494
25862,reuters.csv,1494
25863,reuters.csv,1494
25864,reuters.csv,1494
25865,reuters.csv,1494
25866,reuters.csv,1494
25867,reuters.csv,1494
25868,reuters.csv,1494
25869,reuters.csv,1494
25870,reuters.csv,1494
25871,reuters.csv,1494
25872,reuters.csv,1494
25873,reuters.csv,1494
25874,reuters.csv,1494
25875,reuters.csv,1494
25876,reuters.csv,1494
25877,reuters.csv,1494
25878,reuters.csv,1494
25879,reuters.csv,1494
25880,reuters.csv,1494
25881,reuters.csv,1494
25882,reuters.csv,1494
25883,reuters.csv,1494
25884,reuters.csv,1494
25885,reuters.csv,1494
25886,reuters.csv,1494
25887,reuters.csv,1494
25888,reuters.csv,1494
25889,reuters.csv,1494
25890,reuters.csv,1494
25891,reuters.csv,1494
25892,reuters.csv,1494
25893,reuters.csv,1494
25894,reuters.csv,1494
25895,reuters.csv,1494
25896,reuters.csv,1494
25897,reuters.csv,1494
25898,reuters.csv,1494
